,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
745,서울 종로구,도시대기,111123,종로구,2022020102,0.003,0.4,0.037,0.009,32.0,22.0,서울 종로구 종로35가길 19
746,서울 종로구,도시대기,111123,종로구,2022020103,0.002,0.4,0.035,0.012,26.0,14.0,서울 종로구 종로35가길 19
747,서울 종로구,도시대기,111123,종로구,2022020104,0.003,0.3,0.038,0.009,25.0,10.0,서울 종로구 종로35가길 19
748,서울 종로구,도시대기,111123,종로구,2022020105,0.002,0.3,0.036,0.009,23.0,10.0,서울 종로구 종로35가길 19
749,서울 종로구,도시대기,111123,종로구,2022020106,0.003,0.4,0.032,0.012,15.0,10.0,서울 종로구 종로35가길 19
750,서울 종로구,도시대기,111123,종로구,2022020107,0.003,0.4,0.032,0.012,19.0,11.0,서울 종로구 종로35가길 19
751,서울 종로구,도시대기,111123,종로구,2022020108,0.002,0.4,0.032,0.011,20.0,16.0,서울 종로구 종로35가길 19
752,서울 종로구,도시대기,111123,종로구,2022020109,0.003,0.5,0.029,0.014,25.0,20.0,서울 종로구 종로35가길 19
753,서울 종로구,도시대기,111123,종로구,2022020110,0.003,0.5,0.031,0.014,28.0,23.0,서울 종로구 종로35가길 19
754,서울 종로구,도시대기,111123,종로구,2022020111,0.003,0.6,0.034,0.012,41.0,33.0,서울 종로구 종로35가길 19
755,서울 종로구,도시대기,111123,종로구,2022020112,0.003,0.6,0.035,0.011,47.0,42.0,서울 종로구 종로35가길 19
756,서울 종로구,도시대기,111123,종로구,2022020113,0.003,0.7,0.038,0.011,57.0,52.0,서울 종로구 종로35가길 19
757,서울 종로구,도시대기,111123,종로구,2022020114,0.003,0.7,0.04,0.011,58.0,55.0,서울 종로구 종로35가길 19
758,서울 종로구,도시대기,111123,종로구,2022020115,0.003,0.7,0.043,0.011,55.0,53.0,서울 종로구 종로35가길 19
759,서울 종로구,도시대기,111123,종로구,2022020116,0.003,0.7,0.045,0.01,54.0,52.0,서울 종로구 종로35가길 19
760,서울 종로구,도시대기,111123,종로구,2022020117,0.003,0.7,0.044,0.012,57.0,53.0,서울 종로구 종로35가길 19
761,서울 종로구,도시대기,111123,종로구,2022020118,0.003,0.7,0.045,0.012,58.0,54.0,서울 종로구 종로35가길 19
762,서울 종로구,도시대기,111123,종로구,2022020119,0.003,0.7,0.04,0.016,58.0,55.0,서울 종로구 종로35가길 19
763,서울 종로구,도시대기,111123,종로구,2022020120,0.003,0.7,0.036,0.018,58.0,55.0,서울 종로구 종로35가길 19
764,서울 종로구,도시대기,111123,종로구,2022020121,0.003,0.7,0.034,0.017,68.0,62.0,서울 종로구 종로35가길 19
765,서울 종로구,도시대기,111123,종로구,2022020122,0.003,0.7,0.031,0.017,67.0,64.0,서울 종로구 종로35가길 19
766,서울 종로구,도시대기,111123,종로구,2022020123,0.003,0.7,0.028,0.019,67.0,63.0,서울 종로구 종로35가길 19
767,서울 종로구,도시대기,111123,종로구,2022020124,0.003,0.7,0.026,0.02,66.0,58.0,서울 종로구 종로35가길 19
768,서울 종로구,도시대기,111123,종로구,2022020201,0.002,0.7,0.026,0.019,68.0,61.0,서울 종로구 종로35가길 19
769,서울 종로구,도시대기,111123,종로구,2022020202,0.003,0.6,0.031,0.014,66.0,59.0,서울 종로구 종로35가길 19
770,서울 종로구,도시대기,111123,종로구,2022020203,0.003,0.6,0.034,0.011,63.0,56.0,서울 종로구 종로35가길 19
771,서울 종로구,도시대기,111123,종로구,2022020204,0.003,0.5,0.036,0.011,51.0,46.0,서울 종로구 종로35가길 19
772,서울 종로구,도시대기,111123,종로구,2022020205,0.003,0.5,0.034,0.012,38.0,34.0,서울 종로구 종로35가길 19
773,서울 종로구,도시대기,111123,종로구,2022020206,0.003,0.5,0.03,0.016,39.0,32.0,서울 종로구 종로35가길 19
774,서울 종로구,도시대기,111123,종로구,2022020207,0.003,0.5,0.034,0.013,36.0,30.0,서울 종로구 종로35가길 19
775,서울 종로구,도시대기,111123,종로구,2022020208,0.003,0.5,0.028,0.019,32.0,26.0,서울 종로구 종로35가길 19
776,서울 종로구,도시대기,111123,종로구,2022020209,0.002,0.5,0.027,0.02,36.0,31.0,서울 종로구 종로35가길 19
777,서울 종로구,도시대기,111123,종로구,2022020210,0.003,0.5,0.032,0.013,33.0,28.0,서울 종로구 종로35가길 19
778,서울 종로구,도시대기,111123,종로구,2022020211,0.003,0.4,0.037,0.008,27.0,20.0,서울 종로구 종로35가길 19
779,서울 종로구,도시대기,111123,종로구,2022020212,0.003,0.4,0.038,0.008,23.0,19.0,서울 종로구 종로35가길 19
780,서울 종로구,도시대기,111123,종로구,2022020213,0.003,0.4,0.038,0.009,20.0,16.0,서울 종로구 종로35가길 19
781,서울 종로구,도시대기,111123,종로구,2022020214,0.003,0.4,0.039,0.01,22.0,16.0,서울 종로구 종로35가길 19
782,서울 종로구,도시대기,111123,종로구,2022020215,0.003,0.4,0.041,0.009,22.0,15.0,서울 종로구 종로35가길 19
783,서울 종로구,도시대기,111123,종로구,2022020216,0.003,0.4,0.042,0.008,16.0,13.0,서울 종로구 종로35가길 19
784,서울 종로구,도시대기,111123,종로구,2022020217,0.003,0.3,0.042,0.008,20.0,,서울 종로구 종로35가길 19
785,서울 종로구,도시대기,111123,종로구,2022020218,0.003,0.3,0.041,0.009,16.0,12.0,서울 종로구 종로35가길 19
786,서울 종로구,도시대기,111123,종로구,2022020219,0.003,0.4,0.038,0.012,15.0,10.0,서울 종로구 종로35가길 19
787,서울 종로구,도시대기,111123,종로구,2022020220,0.003,0.4,0.033,0.017,16.0,13.0,서울 종로구 종로35가길 19
788,서울 종로구,도시대기,111123,종로구,2022020221,0.003,0.5,0.027,0.023,21.0,17.0,서울 종로구 종로35가길 19
789,서울 종로구,도시대기,111123,종로구,2022020222,0.003,0.5,0.021,0.029,20.0,15.0,서울 종로구 종로35가길 19
790,서울 종로구,도시대기,111123,종로구,2022020223,0.003,0.5,0.021,0.03,18.0,14.0,서울 종로구 종로35가길 19
791,서울 종로구,도시대기,111123,종로구,2022020224,0.003,0.5,0.016,0.034,17.0,13.0,서울 종로구 종로35가길 19
792,서울 종로구,도시대기,111123,종로구,2022020301,0.003,0.6,0.011,0.038,18.0,15.0,서울 종로구 종로35가길 19
793,서울 종로구,도시대기,111123,종로구,2022020302,0.003,0.5,0.016,0.034,19.0,14.0,서울 종로구 종로35가길 19
794,서울 종로구,도시대기,111123,종로구,2022020303,0.003,0.4,0.032,0.015,19.0,13.0,서울 종로구 종로35가길 19
795,서울 종로구,도시대기,111123,종로구,2022020304,0.003,0.4,0.039,0.009,17.0,13.0,서울 종로구 종로35가길 19
796,서울 종로구,도시대기,111123,종로구,2022020305,0.003,0.4,0.036,0.011,19.0,14.0,서울 종로구 종로35가길 19
797,서울 종로구,도시대기,111123,종로구,2022020306,0.003,0.6,0.024,0.024,19.0,15.0,서울 종로구 종로35가길 19
798,서울 종로구,도시대기,111123,종로구,2022020307,0.002,0.5,0.01,0.039,18.0,13.0,서울 종로구 종로35가길 19
799,서울 종로구,도시대기,111123,종로구,2022020308,0.003,0.7,0.005,0.046,18.0,15.0,서울 종로구 종로35가길 19
800,서울 종로구,도시대기,111123,종로구,2022020309,0.002,0.7,0.01,0.041,20.0,14.0,서울 종로구 종로35가길 19
801,서울 종로구,도시대기,111123,종로구,2022020310,0.003,0.5,0.029,0.022,18.0,13.0,서울 종로구 종로35가길 19
802,서울 종로구,도시대기,111123,종로구,2022020311,0.003,0.5,0.034,0.016,24.0,17.0,서울 종로구 종로35가길 19
803,서울 종로구,도시대기,111123,종로구,2022020312,0.004,0.5,0.029,0.022,22.0,18.0,서울 종로구 종로35가길 19
804,서울 종로구,도시대기,111123,종로구,2022020313,0.003,0.5,0.034,0.016,27.0,22.0,서울 종로구 종로35가길 19
805,서울 종로구,도시대기,111123,종로구,2022020314,0.003,0.4,0.039,0.013,23.0,15.0,서울 종로구 종로35가길 19
806,서울 종로구,도시대기,111123,종로구,2022020315,0.004,0.4,0.041,0.011,23.0,19.0,서울 종로구 종로35가길 19
807,서울 종로구,도시대기,111123,종로구,2022020316,0.004,0.4,0.04,0.013,25.0,18.0,서울 종로구 종로35가길 19
808,서울 종로구,도시대기,111123,종로구,2022020317,0.003,0.4,0.04,0.014,25.0,14.0,서울 종로구 종로35가길 19
809,서울 종로구,도시대기,111123,종로구,2022020318,0.003,0.4,0.038,0.014,23.0,16.0,서울 종로구 종로35가길 19
810,서울 종로구,도시대기,111123,종로구,2022020319,0.004,0.4,0.035,0.017,24.0,12.0,서울 종로구 종로35가길 19
811,서울 종로구,도시대기,111123,종로구,2022020320,0.003,0.5,0.036,0.017,22.0,13.0,서울 종로구 종로35가길 19
812,서울 종로구,도시대기,111123,종로구,2022020321,0.003,0.5,0.031,0.022,21.0,15.0,서울 종로구 종로35가길 19
813,서울 종로구,도시대기,111123,종로구,2022020322,0.002,0.4,0.037,0.016,21.0,14.0,서울 종로구 종로35가길 19
814,서울 종로구,도시대기,111123,종로구,2022020323,0.003,0.4,0.038,0.014,19.0,16.0,서울 종로구 종로35가길 19
815,서울 종로구,도시대기,111123,종로구,2022020324,0.003,0.4,0.037,0.014,21.0,17.0,서울 종로구 종로35가길 19
816,서울 종로구,도시대기,111123,종로구,2022020401,0.003,0.4,0.039,0.011,23.0,18.0,서울 종로구 종로35가길 19
817,서울 종로구,도시대기,111123,종로구,2022020402,0.003,0.4,0.039,0.011,19.0,14.0,서울 종로구 종로35가길 19
818,서울 종로구,도시대기,111123,종로구,2022020403,0.003,0.4,0.039,0.012,19.0,13.0,서울 종로구 종로35가길 19
819,서울 종로구,도시대기,111123,종로구,2022020404,0.003,0.4,0.037,0.012,20.0,13.0,서울 종로구 종로35가길 19
820,서울 종로구,도시대기,111123,종로구,2022020405,0.003,0.5,0.032,0.017,22.0,15.0,서울 종로구 종로35가길 19
821,서울 종로구,도시대기,111123,종로구,2022020406,0.003,0.5,0.025,0.024,19.0,13.0,서울 종로구 종로35가길 19
822,서울 종로구,도시대기,111123,종로구,2022020407,0.002,0.5,0.017,0.033,20.0,15.0,서울 종로구 종로35가길 19
823,서울 종로구,도시대기,111123,종로구,2022020408,0.003,0.5,0.017,0.033,20.0,14.0,서울 종로구 종로35가길 19
824,서울 종로구,도시대기,111123,종로구,2022020409,0.003,0.5,0.023,0.028,20.0,14.0,서울 종로구 종로35가길 19
825,서울 종로구,도시대기,111123,종로구,2022020410,0.003,0.4,0.03,0.02,18.0,12.0,서울 종로구 종로35가길 19
826,서울 종로구,도시대기,111123,종로구,2022020411,0.003,0.4,0.027,0.022,21.0,14.0,서울 종로구 종로35가길 19
827,서울 종로구,도시대기,111123,종로구,2022020412,0.003,0.4,0.035,0.014,18.0,11.0,서울 종로구 종로35가길 19
828,서울 종로구,도시대기,111123,종로구,2022020413,0.003,0.4,0.037,0.013,18.0,9.0,서울 종로구 종로35가길 19
829,서울 종로구,도시대기,111123,종로구,2022020414,0.003,0.4,0.039,0.012,19.0,10.0,서울 종로구 종로35가길 19
830,서울 종로구,도시대기,111123,종로구,2022020415,0.003,0.4,0.039,0.011,23.0,13.0,서울 종로구 종로35가길 19
831,서울 종로구,도시대기,111123,종로구,2022020416,0.003,0.4,0.036,0.015,24.0,15.0,서울 종로구 종로35가길 19
832,서울 종로구,도시대기,111123,종로구,2022020417,0.003,0.4,0.036,0.014,27.0,16.0,서울 종로구 종로35가길 19
833,서울 종로구,도시대기,111123,종로구,2022020418,0.003,0.4,0.037,0.014,26.0,14.0,서울 종로구 종로35가길 19
834,서울 종로구,도시대기,111123,종로구,2022020419,0.003,0.4,0.034,0.015,28.0,13.0,서울 종로구 종로35가길 19
835,서울 종로구,도시대기,111123,종로구,2022020420,0.003,0.4,0.035,0.014,22.0,12.0,서울 종로구 종로35가길 19
836,서울 종로구,도시대기,111123,종로구,2022020421,0.003,0.4,0.036,0.009,19.0,9.0,서울 종로구 종로35가길 19
837,서울 종로구,도시대기,111123,종로구,2022020422,0.003,0.4,0.037,0.009,21.0,13.0,서울 종로구 종로35가길 19
838,서울 종로구,도시대기,111123,종로구,2022020423,0.003,0.4,0.034,0.012,21.0,12.0,서울 종로구 종로35가길 19
839,서울 종로구,도시대기,111123,종로구,2022020424,0.003,0.4,0.034,0.012,19.0,13.0,서울 종로구 종로35가길 19
840,서울 종로구,도시대기,111123,종로구,2022020501,0.003,0.4,0.034,0.011,22.0,13.0,서울 종로구 종로35가길 19
841,서울 종로구,도시대기,111123,종로구,2022020502,0.003,0.4,0.029,0.015,18.0,12.0,서울 종로구 종로35가길 19
842,서울 종로구,도시대기,111123,종로구,2022020503,0.003,0.4,0.033,0.011,22.0,13.0,서울 종로구 종로35가길 19
843,서울 종로구,도시대기,111123,종로구,2022020504,0.003,0.4,0.032,0.009,19.0,13.0,서울 종로구 종로35가길 19
844,서울 종로구,도시대기,111123,종로구,2022020505,0.003,0.4,0.03,0.012,23.0,14.0,서울 종로구 종로35가길 19
845,서울 종로구,도시대기,111123,종로구,2022020506,0.003,0.4,0.028,0.013,23.0,15.0,서울 종로구 종로35가길 19
846,서울 종로구,도시대기,111123,종로구,2022020507,0.003,0.4,0.026,0.016,22.0,14.0,서울 종로구 종로35가길 19
847,서울 종로구,도시대기,111123,종로구,2022020508,0.003,0.4,0.024,0.019,24.0,13.0,서울 종로구 종로35가길 19
848,서울 종로구,도시대기,111123,종로구,2022020509,0.003,0.4,0.026,0.016,25.0,13.0,서울 종로구 종로35가길 19
849,서울 종로구,도시대기,111123,종로구,2022020510,0.003,0.4,0.028,0.016,26.0,6.0,서울 종로구 종로35가길 19
850,서울 종로구,도시대기,111123,종로구,2022020511,0.003,0.4,0.032,0.012,39.0,10.0,서울 종로구 종로35가길 19
851,서울 종로구,도시대기,111123,종로구,2022020512,0.003,0.4,0.034,0.01,46.0,12.0,서울 종로구 종로35가길 19
852,서울 종로구,도시대기,111123,종로구,2022020513,0.003,0.4,0.037,0.009,45.0,13.0,서울 종로구 종로35가길 19
853,서울 종로구,도시대기,111123,종로구,2022020514,0.003,0.4,0.038,0.009,42.0,10.0,서울 종로구 종로35가길 19
854,서울 종로구,도시대기,111123,종로구,2022020515,0.003,0.4,0.039,0.008,43.0,13.0,서울 종로구 종로35가길 19
855,서울 종로구,도시대기,111123,종로구,2022020516,0.003,0.4,0.04,0.008,41.0,13.0,서울 종로구 종로35가길 19
856,서울 종로구,도시대기,111123,종로구,2022020517,0.003,0.4,0.04,0.008,31.0,9.0,서울 종로구 종로35가길 19
857,서울 종로구,도시대기,111123,종로구,2022020518,0.003,0.4,0.039,0.009,28.0,13.0,서울 종로구 종로35가길 19
858,서울 종로구,도시대기,111123,종로구,2022020519,0.003,0.4,0.036,0.01,25.0,11.0,서울 종로구 종로35가길 19
859,서울 종로구,도시대기,111123,종로구,2022020520,0.003,0.4,0.032,0.013,20.0,9.0,서울 종로구 종로35가길 19
860,서울 종로구,도시대기,111123,종로구,2022020521,0.003,0.4,0.034,0.011,17.0,12.0,서울 종로구 종로35가길 19
861,서울 종로구,도시대기,111123,종로구,2022020522,0.002,0.4,0.032,0.013,18.0,10.0,서울 종로구 종로35가길 19
862,서울 종로구,도시대기,111123,종로구,2022020523,0.002,0.4,0.033,0.012,22.0,11.0,서울 종로구 종로35가길 19
863,서울 종로구,도시대기,111123,종로구,2022020524,0.003,0.4,0.029,0.017,17.0,10.0,서울 종로구 종로35가길 19
864,서울 종로구,도시대기,111123,종로구,2022020601,0.002,0.5,0.025,0.021,20.0,12.0,서울 종로구 종로35가길 19
865,서울 종로구,도시대기,111123,종로구,2022020602,0.002,0.5,0.024,0.021,17.0,11.0,서울 종로구 종로35가길 19
866,서울 종로구,도시대기,111123,종로구,2022020603,0.003,0.5,0.026,0.019,20.0,16.0,서울 종로구 종로35가길 19
867,서울 종로구,도시대기,111123,종로구,2022020604,0.003,0.5,0.027,0.017,20.0,15.0,서울 종로구 종로35가길 19
868,서울 종로구,도시대기,111123,종로구,2022020605,0.003,0.5,0.025,0.019,18.0,13.0,서울 종로구 종로35가길 19
869,서울 종로구,도시대기,111123,종로구,2022020606,0.002,0.5,0.018,0.027,17.0,12.0,서울 종로구 종로35가길 19
870,서울 종로구,도시대기,111123,종로구,2022020607,0.003,0.6,0.018,0.026,20.0,12.0,서울 종로구 종로35가길 19
871,서울 종로구,도시대기,111123,종로구,2022020608,0.002,0.8,0.005,0.043,19.0,13.0,서울 종로구 종로35가길 19
872,서울 종로구,도시대기,111123,종로구,2022020609,0.003,0.8,0.005,0.048,22.0,14.0,서울 종로구 종로35가길 19
873,서울 종로구,도시대기,111123,종로구,2022020610,0.004,0.9,0.009,0.048,22.0,15.0,서울 종로구 종로35가길 19
874,서울 종로구,도시대기,111123,종로구,2022020611,0.003,0.5,0.028,0.022,27.0,18.0,서울 종로구 종로35가길 19
875,서울 종로구,도시대기,111123,종로구,2022020612,0.003,0.4,0.036,0.012,26.0,11.0,서울 종로구 종로35가길 19
876,서울 종로구,도시대기,111123,종로구,2022020613,0.003,0.3,0.041,0.009,26.0,10.0,서울 종로구 종로35가길 19
877,서울 종로구,도시대기,111123,종로구,2022020614,0.003,0.3,0.042,0.007,22.0,11.0,서울 종로구 종로35가길 19
